* Exported from EEMS at 2021-10-10 11:04:55
$Format=1.0
$NumberOfSeries=2
$SeriesNumber=1
$BaseDate=2016-01-01 00:00:00
$Column1=Time (days)
$Column2=Froude ()
89	Cell: 785 (I:31, J:65), Froude
268.799987792969	0
268.842461486718	0.008507389
268.8849290138	0.004963479
268.927381895046	0.005957549
268.969849422128	0.00615717
269.012304615874	0.006832834
269.054764434621	0.009783261
269.097231190869	0.006961974
269.13969178045	0.01022191
269.182160849199	0.006783233
269.224622980446	0.01008127
269.267094361695	0.006479627
269.309555722109	0.00666535
269.352020165857	0.006783221
269.394484609605	0.007021797
269.436927470016	0.006867801
269.479401163766	0.007087228
269.521897982518	0.007070887
269.564336988762	0.008315673
269.60677676584	0.009737018
269.649258938757	0.006845689
269.691714903337	0.008344835
269.734167784583	0.01294116
269.776638394999	0.01316912
269.819097442913	0.01377588
269.861554178326	0.01764577
269.904028642909	0.02121436
269.946490003323	0.02137479
269.988942113736	0.02683283
270.031407328317	0.04724666
270.073870230398	0.06792725
270.116333903312	0.08320055
270.158792951226	0.082355
270.201252769973	0.08725885
270.243722609555	0.09593298
270.28619090747	0.1026362
270.328645330383	0.1268138
270.371115169965	0.1470152
270.413575759546	0.1648365
270.45603249496	0.1832965
270.498498480374	0.2066392
270.540954444954	0.2159986
270.583419659536	0.2530203
270.625882561617	0.2533841
270.668344692864	0.2691671
270.710806053278	0.2750502
270.753266642859	0.2734041
270.79572954494	0.2659824
270.838190134521	0.2584421
270.880653036602	0.2563396
270.923115167849	0.2383872
270.965581153264	0.2447574
271.008043284511	0.2258673
271.050503103259	0.1963263
271.09296600534	0.1982168
271.135428907421	0.1902101
271.177894122002	0.1744229
271.220354711583	0.1615409
271.26281684283	0.1514068
271.305286682412	0.1417661
271.347744959492	0.1301881
271.39020940324	0.1362724
271.432670763654	0.1355041
271.475130582402	0.1265168
271.517592713649	0.1126366
271.56005792823	0.09218042
271.602519288645	0.08882144
271.644981419892	0.08289465
271.687442009473	0.07538733
271.729905682387	0.07166675
271.772369355302	0.07051165
271.814829944882	0.06391425
271.857291305296	0.0570421
271.899759603212	0.05994678
271.942224817793	0.06097649
271.984685407374	0.05363479
272.027143684454	0.05435151
272.069611982369	0.05258174
272.112068717782	0.05036893
272.15453316153	0.0472862
272.196992980277	0.0488524
272.23946513236	0.04933659
272.281918013606	0.0467098
272.324382457354	0.04925889
272.366846130268	0.05771739
272.409307490682	0.05583136
272.451768851097	0.05870837
272.494229440677	0.06398768
272.536698509426	0.07323816
$SeriesNumber=2
$BaseDate=2016-01-01 00:00:00
$Column1=Time (days)
$Column2=Water Depth (m)
89	Cell: 785 (I:31, J:65), Water Depth
268.799987792969	7.8273
268.842461486718	7.878469
268.8849290138	7.894452
268.927381895046	7.873608
268.969849422128	7.851494
269.012304615874	7.824511
269.054764434621	7.805354
269.097231190869	7.776023
269.13969178045	7.757924
269.182160849199	7.724499
269.224622980446	7.705273
269.267094361695	7.67061
269.309555722109	7.639892
269.352020165857	7.608932
269.394484609605	7.5795
269.436927470016	7.548047
269.479401163766	7.517043
269.521897982518	7.485298
269.564336988762	7.459371
269.60677676584	7.435902
269.649258938757	7.402122
269.691714903337	7.376398
269.734167784583	7.364698
269.776638394999	7.346742
269.819097442913	7.260582
269.861554178326	7.158824
269.904028642909	7.060097
269.946490003323	6.957045
269.988942113736	6.874779
270.031407328317	6.880159
270.073870230398	6.941935
270.116333903312	6.933258
270.158792951226	6.803545
270.201252769973	6.628528
270.243722609555	6.509573
270.28619090747	6.371707
270.328645330383	6.443361
270.371115169965	6.624198
270.413575759546	6.81538
270.45603249496	7.288393
270.498498480374	7.823965
270.540954444954	8.607048
270.583419659536	9.831025
270.625882561617	10.96033
270.668344692864	11.99698
270.710806053278	12.48914
270.753266642859	12.55837
270.79572954494	12.25422
270.838190134521	11.83212
270.880653036602	11.56279
270.923115167849	10.96781
270.965581153264	10.27047
271.008043284511	9.683611
271.050503103259	8.937063
271.09296600534	8.900523
271.135428907421	8.633954
271.177894122002	8.387084
271.220354711583	8.27629
271.26281684283	8.251223
271.305286682412	8.216577
271.347744959492	8.117534
271.39020940324	8.07671
271.432670763654	8.003598
271.475130582402	8.003906
271.517592713649	8.039311
271.56005792823	8.114377
271.602519288645	8.20886
271.644981419892	8.273992
271.687442009473	8.305478
271.729905682387	8.352677
271.772369355302	8.39718
271.814829944882	8.405322
271.857291305296	8.394675
271.899759603212	8.42006
271.942224817793	8.442108
271.984685407374	8.420283
272.027143684454	8.417696
272.069611982369	8.402981
272.112068717782	8.380826
272.15453316153	8.345485
272.196992980277	8.325819
272.23946513236	8.299775
272.281918013606	8.260489
272.324382457354	8.158296
272.366846130268	7.951293
272.409307490682	7.703736
272.451768851097	7.473289
272.494229440677	7.247154
272.536698509426	7.132776
